,duration,checked,amount,fines,desc,lat,lng
0235B,12.23,3628.0,2824.2497491359127,6.067566060876352,"35 Mapleton Ave, Harrison ACT 2914, Australia",-35.194949,149.157743
0236A,5.66,2388.0,,,"4 The Valley Ave, Gungahlin ACT 2912, Australia",-35.18772,149.12327
0237A,13.81,4106.0,9001.486420273439,17.52250994441664,"8 Railway St, Oaks Estate ACT 2620, Australia",-35.342431,149.228473
0237B,13.64,4506.0,9878.396933695109,19.229525038855666,"20 Railway St, Oaks Estate ACT 2620, Australia",-35.342132,149.226579
0237C,79.82999999999997,29349.0,64341.116646031456,125.2479650167277,"Railway St, Oaks Estate ACT 2620, Australia",-35.3406,149.216982
0238A,41.89999999999998,8045.0,1342.6144185484845,1.9430020528921628,"Lhotsky St, Charnwood ACT 2615, Australia",-35.1989,149.031571
0238B,1.5,236.0,39.38558145151552,0.05699794710783722,"25 Lhotsky St, Charnwood ACT 2615, Australia",-35.204704,149.030795
0239A,20.959999999999994,7010.0,1109.9309111598798,3.988458099650492,"100 Benjamin Way, Belconnen ACT 2617, Australia",-35.244295,149.06727
0239B,16.41,5293.0,838.0690888401202,3.011541900349508,"5 Benjamin Way, Belconnen ACT 2617, Australia",-35.24558,149.067573
0240A,45.26999999999999,4976.0,4330.0,13.0,"12 O'Loghlen St, Latham ACT 2615, Australia",-35.220881,149.038118
0241A,1.33,93.0,32.168433451118965,0.10954063604240283,"38 Shumack St, Weetangera ACT 2614, Australia",-35.247866,149.049985
0241B,22.560000000000002,2454.0,848.831566548881,2.8904593639575973,"25 Shumack St, Weetangera ACT 2614, Australia",-35.246718,149.050547
0242A,28.949999999999996,2552.0,,,"120 Murranji St, Hawker ACT 2614, Australia",-35.247251,149.04005
0243A,272.05000000000064,207982.0,859844.5512397713,1744.4264320245854,"Majura Parkway, Canberra ACT 2609, Australia",-35.21754,149.195208
0243B,22.569999999999993,5325.0,22014.752408149656,44.662859048047025,"Majura Parkway, Canberra ACT 2609, Australia",-35.22749300000001,149.19635
0243C,31.009999999999984,6991.0,28902.37259819235,58.63625307134212,"Majura Parkway, Canberra ACT 2609, Australia",-35.234282,149.195385
0243D,66.11999999999996,55339.0,228783.92178677817,464.1498510534975,"Majura Parkway, Canberra ACT 2609, Australia",-35.249873,149.188673
0243E,14.74,3051.0,12613.522929063776,25.589931071472577,"Majura Parkway, Canberra ACT 2609, Australia",-35.259035,149.187355
0243F,28.499999999999993,11702.0,48378.71036247273,98.14925381788663,"Majura Parkway, Canberra ACT 2609, Australia",-35.274134,149.186969
0243G,11.97,3908.0,16156.554443389457,32.777925476012726,"Majura Parkway, Canberra ACT 2609, Australia",-35.266928,149.187201
0243H,30.359999999999992,34185.0,141328.50912161428,286.7229740014061,"Majura Parkway, Canberra ACT 2609, Australia",-35.258807,149.187156
0243I,5.83,8996.0,37191.49533590879,75.45297276924526,"Majura Parkway, Canberra ACT 2609, Australia",-35.234002,149.195269
0243J,383.7799999999996,352366.0,1456760.6097746594,2955.4315476665047,"Majura Parkway, Canberra ACT 2609, Australia",-35.221761,149.195718
0244A,37.12,32922.0,8354.717387127761,23.19193083573487,"300 Lanyon Dr, Jerrabomberra NSW 2619, Australia",-35.37872500000001,149.181881
0244B,20.950000000000003,13923.0,3533.282612872238,9.80806916426513,"Lanyon Dr, Jerrabomberra NSW 2619, Australia",-35.381983,149.176531
0245A,1.33,133.0,34.02325581395349,0.11455641688199827,"Aikman Dr, Belconnen ACT 2617, Australia",-35.240624,149.075135
0245B,1.5,1028.0,262.9767441860465,0.8854435831180018,"Arscott House, 35 Aikman Dr, Belconnen ACT 2617, Australia",-35.23718800000001,149.077151
0249A,13.14,1838.0,1770.307012374779,5.234924376350422,"116 Jim Pike Ave, Gordon ACT 2906, Australia",-35.461421,149.078774
0249B,29.12999999999999,8344.0,8036.692987625221,23.765075623649576,"Jim Pike Ave, Gordon ACT 2906, Australia",-35.45267,149.080583
0250A,50.51999999999998,6509.0,12600.75641025641,32.42578754578755,"189 Knoke Ave, Gordon ACT 2906, Australia",-35.471325,149.088971
0250B,28.939999999999998,5660.0,10957.179487179488,28.196336996337,"72 Knoke Ave, Gordon ACT 2906, Australia",-35.46136,149.084315
0250C,7.82,1481.0,2867.0641025641025,7.377875457875458,"75 Knoke Ave, Gordon ACT 2906, Australia",-35.461539,149.084355
0251A,54.639999999999965,39340.0,26797.216484767632,66.95939185537014,"Caswell Dr, Aranda ACT 2614, Australia",-35.27701,149.08677
0251B,72.62999999999995,49733.0,33876.61330546387,84.64899428426851,"Caswell Dr, Australian Capital Territory 2615, Australia",-35.26943,149.08787
0251C,198.27000000000032,258739.0,176245.1702097685,440.39161386036136,"Caswell Dr, Australian Capital Territory 2602, Australia",-35.27559,149.08749
0252A,1.33,21.0,,,"code
0252A    30 Don Dunstan Dr, Bonython ACT 2905, Australia
0252A    30 Don Dunstan Dr, Bonython ACT 2905, Australia
Name: desc, dtype: object","code
0252A   -35.428704
0252A   -35.428724
Name: lat, dtype: float64","code
0252A    149.072433
0252A    149.072429
Name: lng, dtype: float64"
0253A,63.57999999999998,7404.0,23285.23184952978,59.4176802507837,"43 Chippindall Circuit, Theodore ACT 2905, Australia",-35.45360500000001,149.118931
0253B,6.0,571.0,1795.7681504702193,4.582319749216301,"43 Chippindall Circuit, Theodore ACT 2905, Australia",-35.4536,149.118849
0254A,4.05,337.0,551.7474690663668,1.3267716535433072,"89 Companion Cres, Flynn ACT 2615, Australia",-35.209291,149.038725
0254B,20.060000000000002,1441.0,2359.2525309336334,5.673228346456693,"52 Companion Cres, Flynn ACT 2615, Australia",-35.209096,149.042819
0255A,255.8000000000007,295010.0,309854.85931019497,810.6793882885244,"181 Mouat St, Lyneham ACT 2602, Australia",-35.246148,149.127837
0255B,21.209999999999994,17948.0,18851.140689805023,49.320611711475664,"39 Mouat St, Lyneham ACT 2602, Australia",-35.247882,149.129773
0256A,13.65,2327.0,2555.7345672046044,7.090508971899334,"114 Bugden Ave, Gowrie ACT 2904, Australia",-35.41409,149.115099
0256B,14.06,1138.0,1249.860738065681,3.4675544520934434,"291 Bugden Ave, Fadden ACT 2904, Australia",-35.400455,149.122919
0256C,6.65,1122.0,1232.2880036113304,3.4188014896738514,"363 Bugden Ave, Fadden ACT 2904, Australia",-35.398905,149.116474
0256D,14.63,3488.0,3830.8561110484143,10.62814580747094,"171 Bugden Ave, Fadden ACT 2904, Australia",-35.409188,149.119321
0256E,9.15,786.0,863.2605800699695,2.3949892788624307,"58-60 Bugden Ave, Gowrie ACT 2904, Australia",-35.418344,149.107107
0257A,16.35,1964.0,19993.14431455898,65.53623804463336,"81 Deamer Cres, Richardson ACT 2905, Australia",-35.43054,149.127919
0257B,24.04,2741.0,27902.85568544102,91.46376195536662,"32 Deamer Cres, Richardson ACT 2905, Australia",-35.430828,149.123369
0258A,66.35999999999996,8084.0,44814.0,130.0,"105 Amy Ackman St, Forde ACT 2914, Australia",-35.163902,149.147828
0259A,36.52999999999999,6364.0,40698.0,95.0,"53-67 Plimsoll Dr, Casey ACT 2913, Australia",-35.167083,149.095982
0260A,43.43999999999998,9039.0,72640.88476544779,179.06859631612377,"77 Overall Ave, Casey ACT 2913, Australia",-35.171832,149.092249
0260B,91.85999999999994,24024.0,193066.1152345522,475.9314036838762,"55 Overall Ave, Casey ACT 2913, Australia",-35.173284,149.091269
0261A,3.99,75.0,,,"Cunningham St, Kingston ACT 2604, Australia",-35.317858,149.150901
0262A,22.46999999999999,4484.0,3536.5552647473323,9.9303402456211,"154-162 Heagney Cres, Chisholm ACT 2905, Australia",-35.425405,149.132653
0262B,13.47,1319.0,1040.3024964767465,2.921079122206563,"23 Heagney Cres, Chisholm ACT 2905, Australia",-35.42432500000001,149.115327
0262C,11.9,4131.0,3258.142238775921,9.148580632172337,"274 Heagney Cres, Gilmore ACT 2905, Australia",-35.415155,149.13295
0263A,62.44999999999997,17368.0,19371.0,44.0,"23 Marconi Cres, Kambah ACT 2902, Australia",-35.378508,149.059674
0264A,78.82999999999996,11127.0,26671.0,70.0,"23 Fremantle Dr, Stirling ACT 2611, Australia",-35.35053,149.049679
0265A,55.91999999999998,7283.0,17805.0,50.0,"34 Bunbury St, Stirling ACT 2611, Australia",-35.347685,149.052099
0266A,94.87999999999995,21712.0,19701.0,63.0,"Ainsworth St, Mawson ACT 2607, Australia",-35.352938,149.094731
0267A,32.789999999999985,10622.0,,,,,
0267B,21.96999999999999,1687.0,710.2148021772688,2.4669753838654644,"code
0267B                   Wilkins Street, Mawson ACT
0267B    50 Wilkins St, Mawson ACT 2607, Australia
Name: desc, dtype: object","code
0267B   -35.365640
0267B   -35.368492
Name: lat, dtype: float64","code
0267B    149.097877
0267B    149.098549
Name: lng, dtype: float64"
0268A,4.24,125.0,292.0,1.0,"26 Fornax St, Giralang ACT 2617, Australia",-35.211365,149.096778
0269A,30.08999999999999,12655.0,4197.0,10.0,"60 Torrens St, Braddon ACT 2612, Australia",-35.26887,149.134924
0270A,10.49,1770.0,257.0,1.0,"36 Girrahween St, Braddon ACT 2612, Australia",-35.270707,149.136787
0271A,9.65,1497.0,3098.5458582270307,7.010011303084127,"14 Donaldson St, Braddon ACT 2612, Australia",-35.275509,149.136237
0271B,42.91,10889.0,22538.45414177297,50.98998869691587,"32 Donaldson St, Braddon ACT 2612, Australia",-35.274177,149.139637
0272A,12.91,4438.0,,,"Cooyong St, Canberra ACT 2601, Australia",-35.282084,149.137251
0274A,61.17999999999998,7554.0,52119.71198902069,130.3307518870699,Blackwood Terrace Holder            ,-35.335538,149.046653
0274B,34.42999999999999,2647.0,18263.288010979315,45.669248112930106,Blackwood Terrace Holder            ,-35.336263,149.04145
0275A,29.849999999999994,5855.0,7035.509092171016,15.442115491393672,O’Halloran Circ Kambah                 ,-35.396254,149.062129
0275B,47.97999999999999,8553.0,10277.490907828984,22.55788450860633,O’Halloran Circ Kambah                 ,-35.393190999999995,149.066987
0276A,11.9,2067.0,536.0,2.0,Froggartt Street Turner,-35.268,149.119417
0277A,19.049999999999997,4624.0,2310.0,8.0,Boldrewood Street Turner,-35.27022,149.11677
0278A,13.14,1840.0,4435.0,12.0,"56 Hambidge Crescent, Chisholm ACT 2905, Australia",-35.417623999999996,149.128172
0279A,45.50999999999998,11033.0,2388.0,8.0,Goldstein Crescent Chisholm ACT 2905 Australia,-35.421752000000005,149.118726
0281A,16.05,893.0,,,52 Templestowe Ave Conder ACT 2906 Australia,-35.464254,149.111399
0282A,8.07,161.0,,,69 Chirnside Circuit Kambah ACT 2902 Australia,-35.383979,149.055657
0283A,20.64,4475.0,640.2468053119519,2.2425457278877476,98 Macfarland Crescent Chifley ACT 2606 Australia,-35.362445,149.079249
0283B,14.65,3507.0,501.7531946880481,1.7574542721122526,80 Macfarland Crescent Chifley ACT 2606 Australia,-35.361179,149.077721
0284A,19.03,3059.0,1525.0,5.0,76 Lambrigg St Farrer ACT 2607 Australia,-35.377041,149.102869
0285A,12.23,1332.0,,,Julia Flynn Ave Isaacs ACT  2607 Australia,-35.370261,149.111549
0286A,60.76999999999998,16047.0,10060.0,33.0,6 Eyre Street Kingston ACT 2604 Australia,-35.319037,149.13983100000002
0287A,35.009999999999984,5396.0,27603.0,59.0,39 Weston Street Yarralumla ACT 2600 Australia,-35.309907,149.103051
0288A,45.14999999999998,12279.0,20017.0,48.0,118 Strickland Crescent Deakin ACT 2600 Australia,-35.319307,149.102701
0289A,29.179999999999993,3332.0,7527.0,26.0,19 Norriss Street Chisholm ACT 2905 Australia,-35.416977,149.11843100000002
0290A,28.369999999999997,2858.0,5227.0,18.0, 50 Hemmings Cres Richardson ACT 2905 Australia,-35.421002,149.107429
0291A,6.99,282.0,839.901026392962,2.067448680351906,125 Schlich Street Yarralumla ACT 2600 Australia,-35.307034,149.109599
0291B,21.4,2446.0,7285.098973607038,17.932551319648095,59 Schlich Street Yarralumla ACT 2600 Australia,-35.304377,149.102701
0292A,21.629999999999995,5998.0,,,,,
0292B,6.82,1452.0,,,,,
0293A,20.66,3686.0,,,,,
0294A,3.91,139.0,,,"42 Jackie Howe Cres MacArthur ACT 2904, Australia",-35.404393,149.126667
0294B,4.26,160.0,,,"100 Jackie Howe Cres MacArthur ACT 2904, Australia",-35.403457,149.13153400000002
0294C,2.66,329.0,,,"179 Jackie Howe Cres MacArthur ACT 2904, Australia",-35.407191,149.13238700000002
0295A,35.77999999999999,3748.0,13956.0,36.0,"Boolimba Crescent Narrabundah ACT 2904, Australia",-35.332134,149.1525
0296A,73.35999999999996,13094.0,69883.0,183.0,"Carnegie Crescent Narrabundah ACT 2904, Australia",-35.336788,149.140834
0297A,44.84999999999998,5190.0,35462.86500854376,79.81583444085818,"Matina Street Narrabundah ACT 2904, Australia",-35.328403,149.155819
0297B,1.33,77.0,526.1349914562369,1.1841655591418265,"Matina Street Narrabundah ACT 2904, Australia",-35.332564,149.159171
0298A,1.33,16.0,,,"22 Castley Circuit Kambah ACT 2902, Australia",-35.388288,149.053471
0299A,3.91,84.0,203.12944523470838,0.716927453769559,"30 Bacchus Circuit  Kambah ACT 2902, Australia",-35.375471999999995,149.051165
0299B,9.57,619.0,1496.8705547652914,5.283072546230441,"87 Bacchus Circuit  Kambah ACT 2902, Australia",-35.37733,149.054631
0300A,122.78999999999994,15260.0,142675.0,342.0,"141 Burrinjuck Crescent Duffy ACT 2911, Australia",-35.339558000000004,149.03577099999998
0301A,6.65,496.0,1165.0,4.0,"Pethebridge Street Pearce ACT 2607, Australia",-35.362333,149.086319
0302A,13.66,1881.0,5651.0,19.0,"Opposite 33 Archibald Street Lyneham ACT 2602, Australia",-35.245028000000005,149.124354
0303A,1.33,71.0,,,"Opposite 74 Cossington Smith Crescent Lyneham ACT 2602, Australia",-35.237105,149.123183
0304A,12.4,2703.0,,,,,
0305A,16.740000000000002,2548.0,,,,,
0306A,22.54,26242.0,19472.419496437265,43.39474681770985,"Morshead Drive, Campbell ACT 2612, Australia",-35.303990999999996,149.165097
0306B,107.16999999999992,155781.0,115594.58050356274,257.60525318229014,"Morshead Drive, Campbell ACT 2612, Australia",-35.302058,149.155271
0307A,12.82,4768.0,292.0,1.0,"139 Kelleway Avenue, Nicholls ACT 2913, Australia",-35.179759999999995,149.092719
0308A,20.549999999999997,2943.0,25834.5,61.77272727272727,"136 Monaro Cres, Red Hill ACT 2603, Australia",-35.338028,149.130783
0308B,26.789999999999992,4251.0,37316.5,89.22727272727273,"108 Monaro Cres, Red Hill ACT 2603, Australia",-35.33549,149.13115
0309A,19.39,3412.0,11926.149190337139,38.94770374303159,"38 Bangalay Cres, Rivett ACT 2611, Australia",-35.345933,149.03712
0309B,2.83,355.0,1240.8508096628616,4.052296256968409,"101 Bangalay Cres, Rivett ACT 2611, Australia",-35.349188,149.03948
0310A,14.55,3609.0,12133.0,35.0,"David Walsh Avenue, Forde ACT",-35.176806,149.146253
0311A,20.389999999999993,7418.0,2940.0,10.0,"code
0311A    Catchpole Street, Macquarie ACT
0311A                                NaN
Name: desc, dtype: object","code
0311A   -35.24946
0311A   -35.24946
Name: lat, dtype: float64","code
0311A    149.066222
0311A    149.066222
Name: lng, dtype: float64"
0312A,13.4,4490.0,8640.0,32.0,"Northcott Drive, Campbell ACT",-35292233.0,149.16206599999998
0313A,5.83,2313.0,2474.5698529411766,7.849547511312217,"Roden Cutler Drive, Jacka ACT",-35.16085,149.13183
0313B,6.66,1223.0,1308.4301470588234,4.150452488687783,"Roden Cutler Drive, Jacka ACT",-35.15583,149.1347
0314A,11.75,1208.0,4097.3507757833895,9.18770915728628,"Fullagar Crescent,Higgins ACT",-35.232028,149.02792
0314B,12.09,2079.0,7051.649224216611,15.812290842713722,"Fullagar Crescent,Higgins ACT",-35.231784999999995,149.02333000000002
0315A,12.24,4801.0,881.0,3.0,"Devonport Street,Lyons ACT",-35.336234000000005,149.074306
3000A,210.4200000000005,63229.0,691130.0,1501.0,"J a MacKinnon Oval, 1 College St, Bruce ACT 2617, Australia",-35.242385,149.087771
3001A,70.36999999999995,22389.0,12912.0,28.0,"25 Lhotsky St, Charnwood ACT 2615, Australia",-35.204721,149.030789
3002A,113.7599999999999,54205.0,417414.0,1010.0,"4 The Valley Ave, Gungahlin ACT 2912, Australia",-35.187726,149.123275
3003A,51.239999999999974,10953.0,48139.0,112.0,"76-88 Mapleton Ave, Harrison ACT 2914, Australia",-35.194354,149.15427
3004A,54.34999999999997,7752.0,92134.0,207.0,"Nullarbor Ave, Harrison ACT 2914, Australia",-35.201501,149.152666
3005A,62.369999999999955,6242.0,40748.0,93.0,"120 Murranji St, Hawker ACT 2614, Australia",-35.24725500000001,149.040058
3006A,111.54999999999991,42743.0,258156.0,609.0,"109 Brigalow St, Lyneham ACT 2602, Australia",-35.25063,149.12583
3007A,104.82999999999991,41555.0,439568.0,965.0,"129 Majura Ave, Dickson ACT 2602, Australia",-35.253978,149.147274
3008A,15.47,2696.0,14834.3785488959,28.70347003154574,"80 Kosciuszko Ave, Palmerston ACT 2913, Australia",-35.19777,149.120784
3008B,23.629999999999995,2376.0,13073.6214511041,25.29652996845426,"88 Kosciuszko Ave, Palmerston ACT 2913, Australia",-35.197898,149.119858
3009A,63.50999999999995,8539.0,19002.0,43.0,"68 Bandjalong Cres, Aranda ACT 2614, Australia",-35.256223,149.079421
3010A,51.23999999999997,5652.0,16875.0,32.0,"32 National Circuit, Forrest ACT 2603, Australia",-35.315443,149.126609
3011A,67.43999999999996,6867.0,121564.93771103608,235.53065576683846,"47-49 Melbourne Ave, Forrest ACT 2603, Australia",-35.318058,149.115901
3011B,48.71999999999997,4387.0,77662.06228896393,150.46934423316156,"48 Melbourne Ave, Forrest ACT 2603, Australia",-35.31677100000001,149.116587
3012A,38.32999999999998,4942.0,4126.0,10.0,"Drumston St, Isabella Plains ACT 2905, Australia",-35.425473,149.090901
3013A,48.39999999999997,4129.0,22123.0,57.0,"92 Casey Cres, Calwell ACT 2905, Australia",-35.441233,149.116379
3014A,231.10000000000048,77122.0,1322098.0,2680.0,"Narrabundah College, 20 Jerrabomberra Ave, Narrabundah ACT 2604, Australia",-35.33634700000001,149.148487
3015A,83.46999999999994,25340.0,89697.0,205.0,"167 La Perouse St, Red Hill ACT 2603, Australia",-35.33995500000001,149.134001
3016A,192.9000000000004,60762.0,1038999.0,2127.0,"46 Mugga Way, Red Hill ACT 2603, Australia",-35.331375,149.122657
3017A,142.64,51987.0,321596.0,744.0,"111 Denison St, Deakin ACT 2600, Australia",-35.32379,149.093457
3018A,206.5500000000005,68425.0,774365.0,1804.0,"40 Launceston St, Phillip ACT 2606, Australia",-35.34033500000001,149.090097
3019A,71.01999999999995,7768.0,37668.0,86.0,"30 Marr St, Pearce ACT 2607, Australia",-35.361795,149.087758
3020A,65.73999999999995,11981.0,40494.0,83.0,"161 Beasley St, Torrens ACT 2607, Australia",-35.37185800000001,149.091117
3021A,39.33999999999998,3133.0,636.0,2.0,"Myalla Gardens, 112 Lambrigg St, Farrer ACT 2607, Australia",-35.379083,149.107299
3022A,76.62999999999994,15290.0,80344.0,185.0,"61-67 Launceston St, Lyons ACT 2606, Australia",-35.34104700000001,149.076029
3023A,69.28999999999995,10640.0,89362.0,219.0,"23 Carruthers St, Curtin ACT 2605, Australia",-35.331275,149.078696
3024A,27.76999999999999,3927.0,,,"29 Bramston St, Fadden ACT 2904, Australia",-35.40526,149.117831
3025A,62.85999999999995,13256.0,27346.0,61.0,"code
3025A    141-145 Ellerston Ave, Isabella Plains ACT 290...
3025A           29 Bramston St, Fadden ACT 2904, Australia
Name: desc, dtype: object","code
3025A   -35.429008
3025A   -35.405258
Name: lat, dtype: float64","code
3025A    149.090024
3025A    149.117831
Name: lng, dtype: float64"
3026A,64.12999999999995,3493.0,24649.0,54.0,"75 Box Hill Ave, Conder ACT 2906, Australia",-35.46098,149.097771
3027A,63.60999999999995,25476.0,59578.0,111.0,"39 Boddington Cres, Kambah ACT 2902, Australia",-35.380428,149.052719
3028A,10.48,666.0,2704.6191024165705,6.897583429228998,"29 Ashburton Circuit, Kaleen ACT 2617, Australia",-35.225133,149.114669
3028B,3.58,203.0,824.3808975834293,2.102416570771001,"24 Ashburton Circuit, Kaleen ACT 2617, Australia",-35.22518,149.113981
3029A,27.609999999999992,2323.0,5823.0,9.0,"83 Alberga St, Kaleen ACT 2617, Australia",-35.235253,149.102219
3030A,143.15000000000003,32600.0,387619.0,879.0,"139 Kelleway Ave, Nicholls ACT 2913, Australia",-35.17976,149.092719
3031A,91.04999999999993,36963.0,126998.0,287.0,"177 Tillyard Dr, Fraser ACT 2615, Australia",-35.192488,149.043271
3032A,32.929999999999986,3497.0,,,"37-39 Heydon Cres, Evatt ACT 2617, Australia",-35.207325,149.076384
3033A,38.24999999999998,10010.0,9818.0,29.0,"57 Ratcliffe Cres, Florey ACT 2615, Australia",-35.226658,149.052354
3034A,14.63,1085.0,602.0,2.0,"St Francis Xavier College, 12 Barnard Circuit, Florey ACT 2615, Australia",-35.225425,149.040971
3035A,51.88999999999997,4864.0,36937.0,72.0,"38 Murranji St, Hawker ACT 2614, Australia",-35.24436,149.031399
3036A,139.35999999999996,66503.0,700361.0,1467.0,"173 Phillip Ave, Hackett ACT 2602, Australia",-35.248805,149.154729
3037A,57.90999999999996,5793.0,19339.0,42.0,"64 Knox St, Watson ACT 2602, Australia",-35.237474,149.152808
3038A,126.1799999999999,77535.0,499863.0,1131.0,"112 Cowper St, Dickson ACT 2602, Australia",-35.253648,149.139205
3039A,76.46999999999994,10111.0,93759.0,183.0,"30A Donaldson St, Braddon ACT 2612, Australia",-35.27418500000001,149.139599
3040A,56.78999999999996,3275.0,1604.0,5.0,"69 Nemarang Cres, Waramanga ACT 2611, Australia",-35.353754,149.060072
3041A,42.15999999999997,2196.0,2523.0,5.0,"53-55 Burrinjuck Cres, Duffy ACT 2611, Australia",-35.334808,149.031851
3042A,47.96999999999997,6851.0,35996.0,95.0,"41 Mulley St, Holder ACT 2611, Australia",-35.332975,149.049043
3043A,64.68999999999996,13203.0,49923.0,103.0,"47 Perry Dr, Chapman ACT 2611, Australia",-35.357178,149.042929
3044A,39.89999999999997,7753.0,1028.0,4.0,"133 Streeton Dr, Stirling ACT 2611, Australia",-35.355123,149.042546
3045A,64.58999999999995,17106.0,64028.0,153.0,"104 Bugden Ave, Gowrie ACT 2904, Australia",-35.414688,149.111849
3046A,23.799999999999997,3228.0,32314.0,72.0,"56 Goodwin St, Lyneham ACT 2602, Australia",-35.25293,149.131042
3047A,22.449999999999996,2119.0,8722.0,16.0,"25 Chauvel St, Campbell ACT 2612, Australia",-35.290995,149.155772
3048A,170.04000000000022,44380.0,243746.0,601.0,"29-33 Blamey Cres, Campbell ACT 2612, Australia",-35.285675,149.146929
3049A,30.859999999999985,6703.0,12132.0,30.0,"40 Wimmera St, Harrison ACT 2914, Australia",-35.195384,149.152436
3050A,60.479999999999954,13309.0,320955.8292072124,682.781410990269,"135 Oodgeroo Ave, Franklin ACT 2913, Australia",-35.19695500000001,149.145502
3050B,5.24,667.0,16085.170792787636,34.21858900973097,"134 Oodgeroo Ave, Franklin ACT 2913, Australia",-35.197066,149.145771
3051A,17.05,2665.0,8751.0,21.0,"160 Wheeler Cres, Wanniassa ACT 2903, Australia",-35.394878,149.080477
3052A,16.97,1582.0,21339.0,47.0,"51 Sternberg Cres, Wanniassa ACT 2903, Australia",-35.399175,149.085271
3053A,86.47999999999993,15136.0,53436.0,118.0,"59 McBryde Cres, Wanniassa ACT 2903, Australia",-35.406012,149.090951
3054A,19.869999999999997,4579.0,42270.0,75.0,"Covenant College, 1 Woodcock Dr, Gordon ACT 2906, Australia",-35.439408,149.08908
3055A,69.08999999999995,6941.0,10042.0,20.0,"15 Knoke Ave, Gordon ACT 2906, Australia",-35.456732,149.086053
3056A,47.11999999999997,5833.0,2713.0,9.0,"40 Heidelberg St, Conder ACT 2906, Australia",-35.458683,149.095797
3057A,62.02999999999995,5881.0,10884.0,21.0,"73 Lawrence Wackett Cres, Theodore ACT 2905, Australia",-35.447025,149.12462
3058A,56.219999999999956,5056.0,5399.0,17.0,"109 Hambidge Cres, Chisholm ACT 2905, Australia",-35.418558,149.122323
3059A,60.69999999999995,11876.0,49518.0,115.0,"219 Heagney Cres, Gilmore ACT 2905, Australia",-35.41962500000001,149.13598
3060A,78.15999999999995,19865.0,52902.0,111.0,"89 Marconi Cres, Kambah ACT 2902, Australia",-35.377686,149.064281
3061A,128.8999999999999,57129.0,236931.0,515.0,"72 Namatjira Dr, Stirling ACT 2611, Australia",-35.351858,149.054001
3062A,44.17999999999997,7838.0,,,,,
3063A,62.59999999999996,13424.0,,,,,
3064A,62.219999999999956,3964.0,16528.0,45.0,Bennelong Cres Macquarie,-35.250633,149.058803
3065A,30.76999999999999,3451.0,16610.0,44.0,2 White Cres Campbell ACT 2612 Australia,-35.286434,149.156357
3066A,59.829999999999956,12030.0,90222.0,204.0, 11 Chewings St Scullin ACT 2614 Australia,-35.239339,149.041274
3067A,37.91999999999998,3763.0,73298.0,159.0, 76 Schumack St Weetangera ACT 2614 Australia,-35.25254,149.04889599999998
3068A,15.8,692.0,,,Erldunda Cct Hawker ACT 2614 Australia,-35.250687,149.034776
3069A,12.03,564.0,5912.0,15.0,24 Wirraway Cres Scullin ACT 2614 Australia,-35.232279,149.037351
3070A,56.22999999999997,5111.0,8786.0,26.0,Ross Smith Cres Scullin ACT 2614 Australia,-35.233137,149.03888700000002
3071A,61.909999999999954,13991.0,107006.0,236.0,30 Bindel Street Aranda ACT 2614 Australia,-35.254563,149.076254
3072A,24.949999999999996,4182.0,11137.0,37.0,Langdon Ave Wanniassa ACT 2903 Australia,-35.394284000000006,149.09653400000002
3073A,41.119999999999976,5052.0,27207.0,76.0,"55 Ainsworth St, Mawson ACT 2607, Australia",-35.357853000000006,149.0971
3074A,28.069999999999993,3961.0,3931.0,4.0,"code
3074A        Groom St, Hughes ACT 2605, Australia
3074A    Groom Street, Hughes ACT 2605, Australia
Name: desc, dtype: object","code
3074A   -35.332430
3074A   -35.332506
Name: lat, dtype: float64","code
3074A    149.093220
3074A    149.093013
Name: lng, dtype: float64"
3075A,58.43999999999997,28127.0,110736.0,273.0,"Kent Street Hughes ACT 2605, Australia",-35.330984,149.094202
3076A,56.78999999999996,8127.0,36648.0,79.0,"Kootara Crescent Narrabundah ACT 2604, Australia",-35.329335,149.15051200000002
3077A,11.73,1820.0,21256.0,42.0,"Starke Street, Holt ACT",-35.228317,149.02023799999998
3078A,14.47,3617.0,99624.0,222.0,"Starke Street, Higgins ACT",-35.225924,149.02860900000002
4002A,2.66,1734.0,3127.8435025057383,7.481234001129685,"Horse Park Dr, Harrison ACT 2914, Australia",-35.197646,149.162917
4002C,30.65999999999999,21208.0,,,,,
4002D,30.809999999999995,18623.0,,,,,
4002E,50.239999999999974,41644.0,,,,,
4003A,81.16999999999993,53586.0,298907.0,837.0,"240 Cotter Road, ACT 2611, Australia",-35.315765,149.07698100000002
4004B,47.67999999999998,17021.0,65237.802202445404,162.26743602609133,"138 Flemington Rd, Harrison ACT 2914, Australia",-35.204634999999996,149.14805
4004C,97.06999999999994,20846.0,79898.1977975546,198.7325639739087,"224 Flemington Rd, Harrison ACT 2914, Australia",-35.196372,149.15050300000001
4005A,50.31999999999999,38368.0,,,,,
4005B,53.41999999999997,23836.0,,,,,
